Material,SMILES,Type,PL
test390,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc2)cc1,,
test391,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)cc1,,
test392,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test393,c1ccc2c(c1)sc1ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc12,,
test394,c1ccc2c(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cccc2c1,,
test395,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test396,Cc1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test397,Cc1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,,
test398,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test399,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)cc21,,
test400,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test401,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test402,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test403,CC(C)(C)c1ccc2cc3cc(-c4ccc(-c5ccccc5)cc4)ccc3cc2c1,,
test404,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test405,c1ccc(N(c2ccccc2)c2ccc(-c3c(-c4ccc5sc6ccccc6c5c4)c(-c4ccc5sc6ccccc6c5c4)c4c(c3N(c3ccccc3)c3ccccc3)N=S=N4)cc2)cc1,,
test406,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nccnc23)cc1,,
test407,CC1=C(c2ccc3sc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test408,Cc1ccc2c(c1)B1c3cc(C)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test409,CC(C)(C)c1c2ccccc2c(-c2cccc3ccccc23)c2ccccc12,,
test410,c1ccc(-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c5nsnc35)N=S=N4)cc2)cc1,,
test411,Cc1c(-c2ccc3sc4ccccc4c3c2)c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2c(c1C(C)(C)C)N=S=N2,,
test412,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccccc6)ccc5cc4c3)cc21,,
test413,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)cc21,,
test414,c1ccc(N(c2ccccc2)c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test415,Cc1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test416,CC1(C)c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc21,,
test417,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(-c5ccccc5)cc4)c4ccccc34)cc2)cc1,,
test418,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test419,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test420,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test421,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6sc7ccccc7c6c5)cc2c43)cc1,,
test422,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test423,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5oc6ccccc6c5c4)c4ccccc34)cc21,,
test424,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test425,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c(-c5ccccc5)c3N(c3ccccc3)c3ccccc3)N=S=N4)cc21,,
test426,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5nsnc35)N=S=N4)cc21,,
test427,c1ccc2c(c1)sc1ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc12,,
test428,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccccc4)c4nccnc34)cc21,,
test429,Cc1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test430,c1ccc(-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test431,Cc1ccc2c(c1)B1c3cc(-c4ccc5oc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test432,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test433,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc21,,
test434,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test435,CC1(C)c2ccccc2-c2ccc(-c3c(-c4ccc5oc6ccccc6c5c4)c4c(c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc(N(c5ccccc5)c5ccccc5)cc3)N=S=N4)cc21,,
test436,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test437,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cc21,,
test438,CC(C)(C)c1c2ccccc2c(-c2ccc3sc4ccccc4c3c2)c2ccccc12,,
test439,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test440,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test441,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,,
test442,Cc1ccc2c(c1)B1c3cc(-c4ccc5oc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test443,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test444,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test445,c1ccc(N2c3ccc(-c4cccc5ccccc45)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test446,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test447,c1ccc(-c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test448,Cc1ccc2ccc3c(C)ccc4ccc1c2c43,,
test449,c1ccc(-c2ccc3ccc4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc5ccc2c3c54)cc1,,
test450,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test451,c1ccc(-c2ccc(-c3cccc4ccccc34)c3nccnc23)cc1,,
test452,CC(C)(C)c1c2ccccc2c(N(c2ccccc2)c2ccccc2)c2ccccc12,,
test453,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5oc6ccccc6c5c4)c4ccccc34)cc21,,
test454,Cc1ccc(-c2ccccc2)c2nccnc12,,
test455,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6sc7ccccc7c6c5)cc2c43)cc1,,
test456,c1ccc2c(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c5nsnc35)N=S=N4)cccc2c1,,
test457,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc2)cc1,,
test458,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test459,CC(C)(C)c1ccc2cc3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)ccc3cc2c1,,
test460,CC(C)(C)c1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test461,CC(C)(C)c1c2c(c(-c3ccc4sc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test462,c1ccc2c(c1)oc1ccc(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c5nsnc35)N=S=N4)cc12,,
test463,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nccnc34)cc2)cc1,,
test464,CC1(C)c2ccccc2-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc21,,
test465,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test466,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc21,,
test467,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test468,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test469,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test470,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test471,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test472,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test473,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test474,CC1(C)c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc21,,
test475,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccc7c(c6)C(C)(C)c6ccccc6-7)ccc6ccc3c4c65)cc21,,
test476,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test477,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5cccc6ccccc56)ccc5ccc2c3c54)cc1,,
test478,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test479,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test480,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test481,Cc1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test482,Cc1c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2c(c(-c3ccccc3)c1-c1cccc3ccccc13)N=S=N2,,
test483,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test484,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c(C)n1[B-]2(F)F,,
test485,CC(C)(C)c1c2ccccc2c(-c2ccc3oc4ccccc4c3c2)c2ccccc12,,
test486,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test487,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)cc1,,
test488,c1ccc2c(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cccc2c1,,
test489,CC(C)(C)c1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(c(-c3ccccc3)c1-c1cccc3ccccc13)N=S=N2,,
test490,c1ccc(N(c2ccccc2)c2ccc3cc4cc(-c5ccc6oc7ccccc7c6c5)ccc4cc3c2)cc1,,
test491,CC(C)(C)c1c(-c2ccc3oc4ccccc4c3c2)c2c(c(-c3ccc4oc5ccccc5c4c3)c1-c1ccc(-c3ccccc3)cc1)N=S=N2,,
test492,Cc1ccc2ccc3c(-c4cccc5ccccc45)ccc4ccc1c2c43,,
test493,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccccc6)ccc5cc4c3)cc21,,
test494,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc21,,
test495,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test496,c1ccc(-c2ccc3ccc4c(-c5cccc6ccccc56)ccc5ccc2c3c54)cc1,,
test497,c1ccc(-c2ccc3cc4cc(-c5cccc6ccccc56)ccc4cc3c2)cc1,,
test498,c1ccc(N2c3ccc(-c4ccc5oc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test499,CC(C)(C)c1c2c(c(C(C)(C)C)c(-c3ccc4oc5ccccc5c4c3)c1-c1ccccc1)N=S=N2,,
test500,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test501,Cc1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,,
test502,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5cccc6ccccc56)c3N(c3ccccc3)c3ccccc3)N=S=N4)cc2)cc1,,
test503,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test504,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test505,Cc1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test506,c1ccc(-c2ccc(-c3c4c(c(-c5ccc(-c6ccccc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,,
test507,c1ccc(N(c2ccccc2)c2ccc(-c3c(-c4cccc5ccccc45)c4c(c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc5sc6ccccc6c5c3)N=S=N4)cc2)cc1,,
test508,CC(C)(C)c1c2ccccc2c(-c2ccccc2)c2ccccc12,,
test509,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test510,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test511,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test512,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc21,,
test513,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc(N(c5ccccc5)c5ccccc5)cc3)N=S=N4)cc2)cc1,,
test514,Cc1ccc(C)c2nccnc12,,
test515,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc35)N=S=N4)cc21,,
test516,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test517,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test518,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test519,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test520,CC(C)(C)c1ccc(-c2ccc3oc4ccccc4c3c2)c2nccnc12,,
test521,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(N(c6ccccc6)c6ccccc6)ccc5cc4c3)cc21,,
test522,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test523,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test524,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test525,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test526,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)c4nccnc34)cc21,,
test527,c1ccc(-c2ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc2)cc1,,
test528,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test529,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test530,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cc21,,
test531,c1ccc(-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c5nsnc35)N=S=N4)cc2)cc1,,
test532,Cc1ccc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2nccnc12,,
test533,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccccc6)ccc6ccc3c4c65)cc2)cc1,,
test534,CC(C)(C)c1c2ccccc2c(C(C)(C)C)c2ccccc12,,
test535,c1ccc(N2c3ccc(-c4ccc5oc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test536,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test537,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test538,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test539,Cc1ccc(-c2ccc(-c3ccccc3)cc2)c2nccnc12,,
test540,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test541,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test542,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test543,CC(C)(C)c1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test544,c1ccc2c(c1)oc1ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc12,,
test545,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test546,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccccc34)cc21,,
test547,CC(C)(C)c1ccc2ccc3c(-c4ccc5sc6ccccc6c5c4)ccc4ccc1c2c43,,
test548,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test549,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test550,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test551,c1ccc(N(c2ccccc2)c2ccc3cc4cc(-c5ccc6sc7ccccc7c6c5)ccc4cc3c2)cc1,,
test552,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccccc4)c4nccnc34)cc21,,
test553,CC(C)(C)c1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test554,c1ccc(-c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc2)cc1,,
test555,c1ccc(-c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test556,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c(-c5ccc6sc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc21,,
test557,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test558,CC1=C(N(c2ccccc2)c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test559,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test560,Cc1ccc2ccc3c(-c4ccccc4)ccc4ccc1c2c43,,
test561,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test562,Cc1ccc2cc3cc(-c4ccc5sc6ccccc6c5c4)ccc3cc2c1,,
test563,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test564,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test565,CC(C)(C)c1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test566,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test567,CC(C)(C)c1ccc(-c2ccc3oc4ccccc4c3c2)c2nccnc12,,
test568,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test569,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c(-c5cccc6ccccc56)c3-c3ccc5sc6ccccc6c5c3)N=S=N4)cc21,,
test570,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test571,Cc1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test572,Cc1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test573,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c2-c2cccc4ccccc24)N=S=N3)cc1,,
test574,c1ccc(N2c3ccc(-c4ccc5oc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test575,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(C)c(C)n1[B-]2(F)F,,
test576,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test577,CC1(C)c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc21,,
test578,CC1=C(c2ccc3sc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,,
test579,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test580,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7c(c6)C(C)(C)c6ccccc6-7)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test581,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test582,CC(C)(C)c1ccc2cc3cc(-c4cccc5ccccc45)ccc3cc2c1,,
test583,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc(-c6ccccc6)cc5)c(-c5ccc6sc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc21,,
test584,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test585,c1ccc(-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test586,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3ccc4oc5ccccc5c4c3)c3ccccc23)cc1,,
test587,CC(C)(C)c1c2c(c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test588,Cc1ccc2cc3cc(-c4cccc5ccccc45)ccc3cc2c1,,
test589,c1ccc(-c2ccc3c(c2)B2c4cc(N(c5ccccc5)c5ccccc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
